PctProficient,ScaleScoreAvg,FallEnrollment,"Students Per Teacher, Regular","Students Per Teacher, Special","Students Per Specialist, Instructional",Students Per Assistant Superintendent,Students Per Administrative Assistant,"Students Per Supervisor, Pupil Support",Students Per Crafts & Trades,Students Per Technical,"Students Per Supervisor, General Support",Students Per Custodial,Students Per Managerial,Students Per Director,"Students Per Supervisor, Instructional",Students Per Secretarial,Students Per Superintendent,Students Per Cafeteria Worker,"Students Per Specialist, General Support",Students Per Home Visitor,Students Per Other Pupil Support,Students Per Psychologist,Students Per Speech and Hearing Therapist,Students Per Other Instructional Support,"Students Per Specialist, Pupil Support",Students Per Teaching & Clerical Aide,Students Per Nurse,Students Per Social Worker,Students Per Principal,Students Per Guidance Counselor,Students Per Assistant Principal,Students Per Librarian,Students Per Service Aide,Students Per Bus Driver & Laborer,Students Per Other General Support,Students Per Psychometrist
27.68,,539.0,17.387096774193548,134.75,269.5,,,,,,,107.8,,,,539.0,,89.83333333333333,,,,,,539.0,,179.66666666666666,539.0,,539.0,539.0,539.0,,,,,
28.21,,991.0,22.022222222222226,123.875,991.0,,,,,,,110.11111111111111,991.0,,,330.3333333333333,,90.0909090909091,,,,991.0,,991.0,495.5,247.75,991.0,,991.0,330.3333333333333,495.5,,991.0,,,
22.43,,671.0,20.33333333333333,51.61538461538461,335.5,,,,,,,83.875,671.0,,,335.5,,55.91666666666666,,,,671.0,671.0,671.0,,55.91666666666666,671.0,,671.0,223.66666666666663,335.5,,,,,
15.89,,740.0,22.424242424242426,92.5,370.0,,,,92.5,,,61.66666666666666,370.0,,,370.0,,74.0,,740.0,,740.0,,740.0,370.0,740.0,740.0,,740.0,246.66666666666663,370.0,,,740.0,,
10.14,,2173.0,21.73,127.82352941176472,2173.0,,,,,,,120.72222222222224,2173.0,,,271.625,,103.47619047619048,,2173.0,,2173.0,,434.6,1086.5,197.54545454545453,1086.5,2173.0,2173.0,362.1666666666667,362.1666666666667,2173.0,2173.0,,,
21.36,,608.0,17.37142857142857,46.76923076923077,304.0,,,,,,,67.55555555555556,608.0,,,304.0,,55.27272727272727,,,,,,,,55.27272727272727,608.0,,608.0,304.0,608.0,608.0,608.0,,,
8.0,,606.0,18.363636363636363,67.33333333333333,202.0,,,,,,,60.6,606.0,,,303.0,,67.33333333333333,606.0,,,,,303.0,606.0,101.0,606.0,606.0,606.0,303.0,606.0,,303.0,,,
64.58,,763.0,19.075,127.16666666666669,,,,,763.0,,,152.6,763.0,,,254.33333333333331,,127.16666666666669,,,,,,,763.0,63.583333333333336,763.0,,763.0,763.0,763.0,,,,,
32.19,,756.0,15.75,252.0,,,,,756.0,,,151.2,756.0,,,252.0,,126.0,,,,,,,,68.72727272727273,756.0,,756.0,756.0,756.0,,,,,
50.97,,588.0,18.967741935483872,147.0,,,,,588.0,,,117.6,588.0,,,294.0,,84.0,,,,,,,,39.2,588.0,,588.0,588.0,588.0,,,,,
41.67,,704.0,17.6,100.57142857142856,,,,,704.0,,,100.57142857142856,704.0,,,234.66666666666663,,100.57142857142856,,,,,,,704.0,39.11111111111112,704.0,,704.0,704.0,352.0,,,,,
63.5,,662.0,18.38888888888889,165.5,,,,,662.0,,,110.33333333333331,662.0,,,220.66666666666663,,165.5,,,,,,,,94.57142857142856,,,662.0,662.0,662.0,662.0,,,,
53.66,,770.0,19.25,154.0,,,,,770.0,,,128.33333333333334,770.0,,,256.6666666666667,,154.0,,,,,,,770.0,96.25,770.0,,770.0,770.0,770.0,,,,,
47.51,,359.0,14.958333333333334,89.75,,,,,359.0,,,179.5,359.0,,,179.5,,89.75,,,,,,,,71.8,359.0,,359.0,359.0,359.0,359.0,,,,
38.29,,656.0,18.22222222222222,59.63636363636363,656.0,,,,656.0,,,93.71428571428572,656.0,,,218.66666666666663,,109.33333333333331,,,,,,,328.0,109.33333333333331,656.0,,656.0,656.0,656.0,,,,,
37.22,,731.0,21.5,73.1,243.66666666666663,,,,731.0,,,121.83333333333331,731.0,,,243.66666666666663,,104.42857142857144,,,,,,,731.0,81.22222222222223,731.0,,731.0,365.5,731.0,,,,,
34.25,,657.0,18.25,65.7,,,,,657.0,,,82.125,657.0,,,219.0,,73.0,,,,,,,328.5,93.85714285714286,657.0,,657.0,328.5,657.0,,,,,
26.98,,859.0,16.84313725490196,71.58333333333333,859.0,,,,859.0,,,85.9,859.0,,,214.75,,107.375,,,,,,429.5,286.3333333333333,143.16666666666666,859.0,,859.0,286.3333333333333,429.5,859.0,,,,
15.85,,1316.0,18.27777777777778,73.11111111111111,1316.0,,,,1316.0,,,119.63636363636364,1316.0,,,188.0,,119.63636363636364,,,,,,658.0,658.0,164.5,658.0,,1316.0,263.2,329.0,1316.0,,,,
76.09,,446.0,17.84,223.0,,,,,446.0,,,111.5,446.0,,,223.0,,111.5,,,,,,,,111.5,446.0,,446.0,446.0,446.0,,,,,
39.02,,639.0,19.96875,127.8,,,,,,639.0,,58.09090909090909,639.0,,,213.0,,71.0,,,,,,,,213.0,319.5,,639.0,319.5,639.0,639.0,,,,
41.47,,728.0,20.8,182.0,,,,,,,,,,,,,,,,,,,,,,91.0,,,728.0,728.0,728.0,,,,,
13.3,,940.0,15.40983606557377,188.0,,,,,,,,62.66666666666666,940.0,,,188.0,,156.66666666666666,,,,940.0,,,,117.5,470.0,,940.0,470.0,313.3333333333333,,,,940.0,
19.25,,1043.0,15.338235294117649,130.375,1043.0,,,,,,,69.53333333333333,1043.0,,,173.83333333333334,,130.375,,,,,,,,149.0,521.5,,1043.0,347.6666666666667,347.6666666666667,1043.0,,,,
10.19,,1058.0,14.493150684931509,176.33333333333334,,,,,,,,70.53333333333333,1058.0,,,176.33333333333334,,151.14285714285714,,,,1058.0,,,,117.55555555555556,529.0,,1058.0,352.6666666666667,352.6666666666667,1058.0,,1058.0,,
17.66,,1588.0,15.123809523809523,105.86666666666666,,,,,1588.0,,,88.22222222222223,1588.0,,,226.8571428571429,,132.33333333333334,,,,1588.0,,,,198.5,794.0,,1588.0,317.6,397.0,1588.0,794.0,,,
29.82,,1192.0,15.893333333333333,99.33333333333331,,,,,,596.0,596.0,74.5,1192.0,,,238.4,,79.46666666666667,,,,1192.0,,397.3333333333333,596.0,397.3333333333333,596.0,,1192.0,238.4,397.3333333333333,1192.0,,596.0,,
36.03,,1545.0,18.841463414634145,140.45454545454547,1545.0,,,1545.0,386.25,772.5,772.5,90.88235294117646,,,,257.5,,118.84615384615384,,1545.0,,,,515.0,772.5,257.5,1545.0,,1545.0,386.25,772.5,,309.0,,,
13.43,,246.0,15.375,123.0,,,,,,,,,,82.0,246.0,246.0,,123.0,,,,,,,,123.0,246.0,,,,,,,,,
7.35,,363.0,14.52,121.0,,,,,,,363.0,,,363.0,,363.0,,,,,,,,181.5,,,363.0,,,,181.5,,45.375,,363.0,
40.67,,541.0,16.90625,180.33333333333331,541.0,,,,,,,541.0,,180.33333333333331,,270.5,,180.33333333333331,,,,,,,,90.16666666666669,541.0,,,541.0,541.0,,90.16666666666669,,135.25,
23.39,,418.0,16.076923076923077,46.44444444444444,209.0,,,,,,209.0,104.5,418.0,418.0,,418.0,,,418.0,,,,,418.0,209.0,69.66666666666667,418.0,,,418.0,209.0,,34.833333333333336,,139.33333333333334,
17.03,,377.0,16.391304347826086,188.5,,,,,,,377.0,,,377.0,,94.25,,,,,,,,,,377.0,,,,,,,377.0,,,
36.94,,410.0,18.63636363636364,82.0,,,,,136.66666666666666,,,,,205.0,,136.66666666666666,410.0,410.0,,,,,,,,68.33333333333333,410.0,,410.0,,,,51.25,58.57142857142857,410.0,
20.93,,745.0,16.931818181818183,248.33333333333331,,,,,,745.0,745.0,,745.0,745.0,,248.33333333333331,,186.25,,,,,,,248.33333333333331,46.5625,745.0,,745.0,745.0,745.0,745.0,745.0,,745.0,
73.9,,498.0,19.92,498.0,,,,,,,498.0,99.6,,,,249.0,,,,,,,,,,249.0,498.0,,498.0,498.0,498.0,,249.0,,,
28.86,,811.0,16.22,270.3333333333333,,,,162.2,,,,135.16666666666666,,270.3333333333333,,270.3333333333333,,162.2,,,,,,,135.16666666666666,811.0,405.5,,,,,,,,811.0,
39.91,,464.0,17.185185185185187,464.0,464.0,,,,,,464.0,464.0,,464.0,,464.0,,464.0,,,464.0,,,,232.0,116.0,464.0,,464.0,,464.0,464.0,464.0,,,
25.89,,290.0,15.263157894736842,290.0,,,,,,,,145.0,145.0,,,145.0,290.0,290.0,,,,,,,,36.25,290.0,,,,290.0,,,,,
69.52,,933.0,12.608108108108109,186.6,,,,,,933.0,466.5,,,466.5,933.0,133.28571428571428,,,466.5,,,,,,,133.28571428571428,466.5,,,466.5,466.5,,466.5,,,
43.32,,688.0,17.641025641025642,688.0,,,344.0,,,688.0,,229.33333333333331,344.0,,,172.0,,114.66666666666669,,,,,,,,344.0,688.0,,688.0,688.0,,688.0,76.44444444444444,25.48148148148148,,
71.15,,869.0,21.195121951219512,144.83333333333334,,,,,,869.0,,173.8,869.0,869.0,,217.25,,144.83333333333334,,,,869.0,869.0,,869.0,96.55555555555556,289.6666666666667,,289.6666666666667,869.0,,,173.8,,,
84.13,,1948.0,19.877551020408163,149.84615384615384,,,,,,,1948.0,108.22222222222224,,649.3333333333334,,216.44444444444449,,649.3333333333334,1948.0,,,1948.0,1948.0,,,88.54545454545455,487.0,,974.0,389.6,974.0,1948.0,1948.0,,,
4.76,,212.0,12.470588235294118,106.0,,,,212.0,,212.0,,212.0,212.0,212.0,,212.0,,,,,,,,,212.0,30.285714285714285,212.0,,,212.0,,,212.0,,,
66.33,,707.0,19.10810810810811,117.83333333333331,,,,,,,,141.4,707.0,,,353.5,,88.375,,,,,,,,78.55555555555556,707.0,,707.0,707.0,707.0,707.0,,,,
67.91,,437.0,16.185185185185187,109.25,,,,,,,,109.25,,,,218.5,,,,,,,,437.0,,72.83333333333333,,,437.0,437.0,437.0,437.0,,,,
70.18,,497.0,20.70833333333333,55.22222222222222,,,,,,,,124.25,497.0,,,248.5,,71.0,,,,,,497.0,,71.0,497.0,,497.0,497.0,497.0,497.0,,,,
75.63,,476.0,18.307692307692307,158.66666666666666,476.0,,,,,,,158.66666666666666,476.0,,,238.0,,79.33333333333333,,,,,,,,119.0,476.0,,476.0,476.0,476.0,476.0,,,,
64.51,,557.0,19.20689655172414,139.25,,,,,,,,111.4,557.0,,,278.5,,79.57142857142857,,,,,,,,92.83333333333331,557.0,,557.0,557.0,557.0,557.0,,,,
49.06,,818.0,22.72222222222222,68.16666666666667,818.0,,,,,,,136.33333333333334,818.0,,,409.0,,102.25,,,,,,818.0,,90.88888888888889,818.0,,818.0,409.0,818.0,818.0,,,,
49.21,,441.0,21.0,40.09090909090909,441.0,,,,,,,88.2,441.0,,,147.0,,110.25,,,,,,,,49.0,441.0,,441.0,441.0,441.0,441.0,,,,
40.08,,803.0,26.766666666666666,50.1875,803.0,,,,,,,133.83333333333334,803.0,,,401.5,,89.22222222222223,,,,,,803.0,,80.3,803.0,,803.0,401.5,,803.0,,,,
73.53,,203.0,18.454545454545453,67.66666666666667,203.0,,,,,,,50.75,203.0,,,101.5,,25.375,,,,,,,,101.5,203.0,,203.0,203.0,,203.0,,,,
36.29,,355.0,16.904761904761905,44.375,,,,,,,,88.75,355.0,,,355.0,,177.5,,,,,,,,29.58333333333333,355.0,,355.0,355.0,,355.0,,,,
34.97,,571.0,18.41935483870968,114.2,,,,,,,,114.2,571.0,,,571.0,,81.57142857142857,,,,,,,,95.16666666666669,571.0,,571.0,571.0,571.0,571.0,,,,
61.18,,376.0,15.04,376.0,,,,,,,,188.0,376.0,,,376.0,,125.33333333333331,,,,,,,,75.2,376.0,,376.0,376.0,,376.0,376.0,,,
64.18,,338.0,19.88235294117647,28.166666666666668,338.0,,,,,,,84.5,338.0,,,338.0,,84.5,,,,,,,,28.166666666666668,338.0,,338.0,338.0,,,338.0,,,
49.11,,280.0,15.555555555555555,93.33333333333331,280.0,,,,,,,93.33333333333331,,,,280.0,,70.0,,,,,,,,40.0,280.0,,280.0,280.0,,280.0,,,,
71.72,,351.0,20.647058823529413,50.142857142857146,351.0,,,,,,,117.0,175.5,,,351.0,,351.0,,,,,,,,70.2,351.0,,351.0,351.0,,351.0,,,,
30.77,,304.0,19.0,101.33333333333331,304.0,,,,,,,101.33333333333331,304.0,,,304.0,,43.42857142857143,,,,,,,,43.42857142857143,304.0,,304.0,304.0,,304.0,304.0,,,
24.73,,975.0,23.78048780487805,54.16666666666666,,,,,,,,97.5,975.0,,,243.75,,54.16666666666666,,,,,,,,97.5,487.5,,975.0,487.5,487.5,975.0,,,,
32.44,,960.0,22.32558139534884,56.47058823529412,,,,,,,,96.0,960.0,,,240.0,,60.0,,,,,,,960.0,73.84615384615384,960.0,,960.0,480.0,480.0,960.0,960.0,,,
68.92,,306.0,19.125,43.71428571428572,,,,,,,,76.5,306.0,,,153.0,,78.46153846153847,,,,,,,,38.25,306.0,,306.0,306.0,,,153.0,,,
79.25,,499.0,16.096774193548388,99.8,,,,,,,,83.16666666666667,499.0,,,249.5,,99.8,,,499.0,,499.0,,,55.44444444444444,499.0,,499.0,499.0,499.0,,166.33333333333334,,,
55.08,,469.0,18.03846153846154,93.8,,,,,,,,117.25,469.0,,,234.5,,156.33333333333334,,,,,469.0,,,46.9,469.0,,469.0,469.0,469.0,,469.0,,,
42.71,,913.0,22.825,60.86666666666667,,,,,,,,101.44444444444444,913.0,,,456.5,,114.125,,,,,,,,132.31884057971013,913.0,,913.0,456.5,,,,913.0,,
53.95,,605.0,22.40740740740741,55.0,,,,,,,,121.0,605.0,,,302.5,,121.0,,,,,605.0,,,75.625,605.0,,605.0,302.5,605.0,,605.0,,,
33.75,,643.0,20.741935483870968,80.375,,,,,,,,128.6,643.0,,,321.5,,160.75,,,,,,,,214.33333333333331,643.0,,643.0,643.0,,643.0,,,,
27.01,,666.0,20.181818181818183,74.0,,,,,,,,95.14285714285714,,,,333.0,,74.0,,,,,,,,222.0,,,666.0,333.0,333.0,,,,,
40.0,,584.0,18.25,58.4,,,,,,,,97.33333333333331,584.0,,,292.0,,83.42857142857143,,,,584.0,584.0,,,41.71428571428572,584.0,584.0,584.0,,584.0,,146.0,,,
76.67,,723.0,19.54054054054054,90.375,,,,,,,,144.6,723.0,,,361.5,,180.75,,,,723.0,723.0,,,65.72727272727273,723.0,723.0,723.0,,723.0,,120.5,,,
44.57,,581.0,19.366666666666667,64.55555555555556,,,,,,,,116.2,581.0,,,290.5,,83.0,,,,,,,,72.625,581.0,,581.0,581.0,581.0,,,,,
60.74,,572.0,17.875,63.55555555555556,,,,,,,,95.33333333333331,572.0,,,286.0,,114.4,,,,,572.0,,,38.13333333333333,572.0,572.0,572.0,,572.0,,286.0,,,
65.31,,603.0,17.228571428571428,67.0,,,,,,,,100.5,603.0,,,301.5,,86.14285714285714,,,,,603.0,,,43.07142857142857,603.0,603.0,301.5,,603.0,,100.5,,,
64.07,,573.0,17.90625,71.625,,,,,573.0,,,114.6,573.0,,,286.5,,95.5,,,,573.0,,,,81.85714285714286,573.0,,573.0,573.0,573.0,,,,,
54.49,,525.0,18.75,105.0,,,,,,,,105.0,525.0,,,262.5,,75.0,,,,525.0,525.0,,525.0,75.0,525.0,,525.0,,525.0,525.0,,,,
41.76,,607.0,24.28,43.35714285714285,,,,,,,,121.4,607.0,,,303.5,,86.71428571428571,,,,,607.0,,,75.875,607.0,,607.0,607.0,607.0,607.0,,,,
44.24,,579.0,23.16,64.33333333333333,,,,,,,,115.8,579.0,,,289.5,,82.71428571428571,,,,,579.0,,,72.375,579.0,,579.0,579.0,579.0,579.0,,,,
35.55,,1017.0,22.108695652173918,72.64285714285714,,,,,,,,113.0,1017.0,,,339.0,,127.125,,,,,,,,145.28571428571428,508.5,,1017.0,508.5,508.5,,,,,
60.0,,440.0,17.6,110.0,440.0,,,,,,,146.66666666666666,440.0,,,220.0,,73.33333333333333,,,,,,440.0,,110.0,440.0,,440.0,,440.0,440.0,440.0,,,
37.44,,474.0,18.23076923076923,118.5,,,,,,,,158.0,474.0,,,474.0,,94.8,,,,,,474.0,,59.25,474.0,,474.0,474.0,474.0,474.0,,474.0,,
46.21,,549.0,20.33333333333333,183.0,,,,,,,,137.25,549.0,,,274.5,,137.25,,,,,,549.0,,91.5,549.0,,549.0,274.5,549.0,549.0,549.0,,,
51.45,,435.0,19.772727272727277,145.0,,,,,,,,72.5,,,,217.5,,72.5,,,,,435.0,435.0,,29.0,435.0,,435.0,435.0,435.0,435.0,,,,
27.57,,824.0,21.128205128205128,51.5,,,,,,824.0,,117.71428571428572,824.0,,,274.6666666666667,,117.71428571428572,,,,824.0,,824.0,,117.71428571428572,824.0,,824.0,412.0,412.0,824.0,824.0,274.6666666666667,,
54.82,,458.0,26.94117647058824,38.16666666666666,,,,,,,,91.6,458.0,,,229.0,,114.5,,,,,,,,114.5,458.0,,458.0,458.0,458.0,,,,,
66.14,,577.0,17.484848484848484,577.0,,,,,,,,96.16666666666669,577.0,,,288.5,,72.125,,,577.0,,,,,64.11111111111111,577.0,,577.0,577.0,577.0,577.0,,,,
51.18,,540.0,18.0,270.0,,,,,,,,108.0,540.0,,,270.0,,77.14285714285714,,,,,,540.0,,49.09090909090909,540.0,,540.0,540.0,540.0,540.0,,,,
37.33,,469.0,16.17241379310345,117.25,,,,,,,,93.8,469.0,,,234.5,,67.0,,,,,,469.0,469.0,33.5,469.0,,469.0,469.0,469.0,,,,,
36.84,,923.0,21.46511627906977,61.53333333333333,,,,,923.0,,,131.85714285714286,923.0,,,230.75,,92.3,,,,,,923.0,,131.85714285714286,,,923.0,461.5,461.5,923.0,,,,
40.11,,377.0,62.833333333333336,20.944444444444443,,,,,,,,62.833333333333336,377.0,,,188.5,,75.4,,,377.0,,,,,75.4,377.0,,377.0,377.0,377.0,377.0,,,,
53.15,,484.0,60.5,26.88888888888889,,,,,,,,96.8,484.0,,,242.0,,96.8,,,,,,,,242.0,484.0,,484.0,484.0,,,484.0,,,
57.14,,498.0,19.92,62.25,,,,,,,,124.5,498.0,,,249.0,,99.6,,,498.0,498.0,498.0,,,49.8,498.0,,498.0,498.0,498.0,498.0,249.0,,,
66.76,,629.0,20.966666666666665,104.83333333333331,,,,,,,,157.25,,,,314.5,,125.8,,,,629.0,629.0,629.0,,89.85714285714286,629.0,,629.0,629.0,629.0,629.0,629.0,,,
55.29,,362.0,19.05263157894737,90.5,,,362.0,,,,,90.5,,,,181.0,,72.4,,,,,362.0,362.0,,181.0,362.0,,362.0,,362.0,362.0,362.0,,,
46.02,,884.0,23.26315789473684,73.66666666666667,,,,,,,,147.33333333333334,884.0,,,442.0,,126.28571428571428,,,,,,884.0,,294.6666666666667,884.0,,884.0,442.0,884.0,884.0,,884.0,,
38.17,,823.0,23.51428571428572,54.86666666666667,,,,,,,,91.44444444444444,823.0,,,411.5,,117.57142857142856,,,,823.0,,411.5,,102.875,823.0,,823.0,411.5,823.0,823.0,,,,
79.8,,622.0,19.4375,103.66666666666669,,,,,,,,124.4,622.0,,,311.0,,88.85714285714286,,,,622.0,,622.0,,155.5,622.0,,622.0,622.0,622.0,622.0,622.0,,,
66.0,,518.0,19.185185185185187,74.0,,,,,,,,103.6,518.0,,,259.0,,64.75,,,,,518.0,518.0,,129.5,518.0,,518.0,518.0,518.0,518.0,518.0,,,
67.65,,937.0,22.853658536585368,72.07692307692308,,,,,,,,156.16666666666666,937.0,,,468.5,,133.85714285714286,,,,937.0,937.0,937.0,,62.46666666666667,937.0,,937.0,468.5,937.0,937.0,,468.5,,
53.01,,582.0,19.4,97.0,,,,,,,,97.0,582.0,,,291.0,,72.75,,,,,582.0,582.0,,72.75,582.0,,582.0,582.0,582.0,582.0,582.0,,,
53.15,,567.0,19.55172413793104,81.0,567.0,,,,,,,189.0,,,,283.5,,141.75,,,,,567.0,,,113.4,567.0,,567.0,567.0,567.0,567.0,,,,
44.62,,518.0,19.185185185185187,86.33333333333333,,,,,,,,129.5,,,,259.0,,103.6,,,,518.0,518.0,,,259.0,518.0,,518.0,518.0,518.0,518.0,,,,
51.05,,393.0,19.65,98.25,,,,,,,,98.25,,,,393.0,,131.0,,,,393.0,,,,393.0,393.0,,393.0,393.0,393.0,393.0,,,,
66.67,,531.0,18.964285714285715,106.2,,,,,,,,132.75,,,,531.0,,132.75,,,,,531.0,,,,531.0,,531.0,531.0,531.0,531.0,,,,
56.9,,519.0,17.896551724137932,86.5,519.0,,,,,,,129.75,,,,519.0,,129.75,,,,,519.0,,,173.0,519.0,,519.0,519.0,519.0,519.0,,,,
42.29,,427.0,20.33333333333333,106.75,427.0,,,,,,,106.75,,,,427.0,,106.75,,,,427.0,,,,213.5,427.0,,427.0,427.0,427.0,427.0,,,,
59.78,,824.0,22.88888888888889,48.47058823529412,824.0,,,,,,,103.0,824.0,,,412.0,,103.0,,,,824.0,274.6666666666667,,,54.93333333333333,824.0,824.0,824.0,412.0,412.0,824.0,,,,
33.52,,353.0,16.045454545454547,58.833333333333336,353.0,,,,,,,70.6,,,,176.5,,70.6,,,,353.0,176.5,,,70.6,353.0,,353.0,353.0,353.0,353.0,,,,
44.75,,904.0,17.384615384615383,41.09090909090909,904.0,,,,,,,90.4,904.0,,,226.0,,100.44444444444444,,,,904.0,904.0,,904.0,82.18181818181819,904.0,452.0,904.0,301.3333333333333,452.0,904.0,,904.0,,
40.42,,759.0,23.0,36.142857142857146,759.0,,,,,,,94.875,,,,379.5,,126.5,,,,759.0,759.0,,759.0,94.875,759.0,,759.0,379.5,379.5,759.0,,,,
45.71,,858.0,17.875,61.285714285714285,858.0,,,,,,,143.0,858.0,,,286.0,,78.0,,,,858.0,,,,171.6,858.0,,858.0,286.0,429.0,858.0,,858.0,,
22.79,,714.0,16.227272727272727,64.9090909090909,714.0,,,,,,,102.0,714.0,,,238.0,,79.33333333333333,,,,714.0,,,,714.0,714.0,,357.0,238.0,714.0,714.0,,714.0,,
38.11,,603.0,19.451612903225808,120.6,,,,,,,,100.5,603.0,,,301.5,,100.5,,,,,603.0,603.0,,201.0,603.0,,603.0,603.0,603.0,603.0,,,,
38.59,,623.0,22.25,103.83333333333331,,,,,,,,155.75,623.0,,,311.5,,155.75,,,,623.0,,,,207.66666666666663,623.0,,623.0,623.0,623.0,623.0,,,,
21.79,,301.0,13.08695652173913,100.33333333333331,,,,,,,,75.25,,,,301.0,,75.25,,,,301.0,,,,150.5,301.0,,301.0,301.0,301.0,,301.0,,,
40.58,,467.0,15.064516129032258,,,,,,,,,116.75,467.0,,,233.5,,77.83333333333333,,,,467.0,467.0,,,116.75,467.0,,467.0,467.0,467.0,467.0,233.5,,,
68.15,,604.0,20.133333333333333,151.0,,,,,,,,151.0,604.0,,,604.0,,120.8,,,,604.0,,,,120.8,604.0,,604.0,604.0,604.0,604.0,,,,
17.36,,536.0,14.486486486486486,536.0,536.0,,,,,,,76.57142857142857,536.0,,,268.0,,67.0,,,,536.0,,268.0,536.0,134.0,536.0,,536.0,536.0,536.0,536.0,,,,
16.67,,591.0,19.06451612903226,65.66666666666667,,,,,,,,118.2,591.0,,,295.5,,84.42857142857143,,,,591.0,591.0,591.0,,49.25,591.0,,591.0,591.0,591.0,591.0,,,,
28.79,,484.0,16.133333333333333,161.33333333333334,,,,,,,,121.0,484.0,,,242.0,,80.66666666666667,,,,,,242.0,,80.66666666666667,484.0,,484.0,484.0,484.0,484.0,,,,
41.36,,436.0,18.166666666666668,218.0,,,,,,,,109.0,,,,218.0,,109.0,,,,,436.0,,,436.0,436.0,,436.0,436.0,436.0,436.0,,,,
64.71,,981.0,19.62,140.14285714285714,,,,,,,,140.14285714285714,,,,327.0,,140.14285714285714,,,,981.0,981.0,981.0,,122.625,981.0,,981.0,981.0,490.5,981.0,,,,
14.73,,445.0,17.115384615384617,89.0,,,,,,,,111.25,,,,222.5,,74.16666666666667,,,,,445.0,445.0,,222.5,445.0,,445.0,445.0,445.0,,445.0,,,
11.11,,414.0,13.35483870967742,59.142857142857146,,,,,,,,59.142857142857146,414.0,,,138.0,,51.75,414.0,,,,,82.8,207.0,41.4,414.0,,414.0,414.0,207.0,414.0,414.0,,,
76.39,,683.0,17.973684210526315,683.0,,,,,,,,113.83333333333331,,,,341.5,,170.75,,,,,683.0,683.0,,113.83333333333331,683.0,,683.0,683.0,683.0,683.0,,,,
63.03,,516.0,19.11111111111111,516.0,,,,,,,,103.2,516.0,,,516.0,,129.0,,,,,516.0,,,129.0,516.0,,516.0,516.0,516.0,516.0,,,,
10.27,,492.0,19.68,70.28571428571429,,,,,,,,82.0,,,,246.0,,82.0,,,,492.0,,246.0,164.0,98.4,492.0,,492.0,492.0,246.0,492.0,,,,
43.34,,779.0,20.5,97.375,,,,,,779.0,,111.28571428571428,779.0,,,389.5,,97.375,,,,779.0,779.0,779.0,779.0,155.8,779.0,,779.0,779.0,389.5,779.0,,,,
30.75,,898.0,21.38095238095238,81.63636363636364,,,,,,,,179.6,,,,449.0,,112.25,,,,898.0,449.0,898.0,449.0,112.25,898.0,,898.0,449.0,449.0,898.0,,,,
14.72,,650.0,24.074074074074076,59.09090909090909,,,,,,,,108.33333333333331,650.0,,,325.0,,92.85714285714286,,,,,,650.0,325.0,108.33333333333331,650.0,,650.0,325.0,325.0,650.0,,,,
61.84,,1195.0,20.25423728813559,298.75,,,,,,1195.0,,119.5,1195.0,,,398.3333333333333,,119.5,,,,,,1195.0,1195.0,597.5,1195.0,,1195.0,398.3333333333333,1195.0,1195.0,,,,
56.1,,953.0,21.177777777777777,476.5,,,,,953.0,,,95.3,953.0,,,317.6666666666667,,79.41666666666667,,,,953.0,,953.0,,476.5,953.0,,953.0,476.5,476.5,953.0,,,,
53.01,,744.0,15.829787234042554,106.28571428571428,,,,,,,,74.4,744.0,,,248.0,,93.0,,,,744.0,,248.0,372.0,186.0,744.0,,744.0,744.0,372.0,744.0,744.0,372.0,,
7.04,,186.0,16.90909090909091,,,,186.0,,,,,186.0,186.0,,,,,,,,,,,,,37.2,,,186.0,,186.0,,,,,
34.0,,347.0,20.41176470588235,115.66666666666669,347.0,,,,,,,115.66666666666669,,,,347.0,,86.75,,,,347.0,,347.0,,115.66666666666669,347.0,,347.0,,,347.0,,,,
57.1,,730.0,21.47058823529412,146.0,,,,,,,,182.5,730.0,,,365.0,,91.25,,,,730.0,730.0,730.0,730.0,121.66666666666669,365.0,,730.0,,730.0,730.0,365.0,,,
47.14,,426.0,20.285714285714285,85.2,,,,,,,,142.0,,,,426.0,,142.0,,,,426.0,,426.0,,142.0,426.0,,426.0,,,426.0,,,,
60.19,,473.0,20.565217391304348,157.66666666666666,,,,,,,,157.66666666666666,,,,,,157.66666666666666,,,,,,473.0,473.0,473.0,473.0,,473.0,,,473.0,,,,
58.23,,535.0,19.814814814814813,133.75,535.0,,,,,,,178.33333333333334,,,,535.0,,178.33333333333334,,,,535.0,535.0,535.0,535.0,178.33333333333334,535.0,,535.0,,535.0,535.0,107.0,,,
41.34,,655.0,22.58620689655172,93.57142857142856,,,,,,,,163.75,,,,327.5,,163.75,,,,655.0,,655.0,,655.0,327.5,,655.0,,655.0,655.0,,,,
39.86,,564.0,24.52173913043478,51.27272727272727,564.0,,,,,,,141.0,,,,564.0,,141.0,,,,564.0,,564.0,564.0,62.66666666666666,564.0,,564.0,,564.0,564.0,,,,
40.93,,460.0,23.0,51.11111111111112,460.0,,,,,,,153.33333333333334,,,,460.0,,153.33333333333334,,,,460.0,460.0,,460.0,57.5,460.0,,460.0,,,460.0,460.0,,,
38.17,,460.0,23.0,92.0,,,,,,,,153.33333333333334,,,,460.0,,115.0,,,,460.0,,460.0,460.0,92.0,460.0,,460.0,,,460.0,230.0,,,
